;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2017-01-31;92,199539;86,418885;97,191689;93,94484;95,620427;117,576655;98,985858
2017-02-28;88,738587;111,123162;96,282059;108,005506;91,455615;126,824858;98,467133
2017-03-31;89,917172;110,654227;109,27757;106,142057;98,81177;134,499795;101,87992
2017-04-30;92,66745;115,182152;98,824399;93,604711;88,215546;102,282633;96,059277
2017-05-31;92,372826;101,838028;108,650824;107,110376;108,963727;122,146265;102,402113
2017-06-30;89,454007;96,45218;104,913963;98,387043;105,928975;69,01773;99,887626
2017-07-31;88,654029;99,199721;91,138947;95,716577;108,14998;96,048872;94,469163
2017-08-31;88,707336;109,979399;98,79736;100,518489;99,218676;111,646257;102,974442
2017-09-30;90,843574;111,568098;98,285027;97,430933;102,14934;118,110548;99,183518
2017-10-31;89,895681;122,299176;100,541655;102,555639;112,098408;114,43314;99,88431
2017-11-30;92,498251;110,409428;110,054111;112,640769;92,944191;122,505042;104,347433
2017-12-31;92,077419;96,250698;99,705813;101,865687;103,922162;116,736474;97,1133
2018-01-31;91,172738;93,719348;91,601231;107,042185;97,857652;113,178733;113,818588
2018-02-28;91,762636;82,147527;90,17967;97,372901;99,280878;111,036456;110,742728
2018-03-31;94,802726;22,596708;94,838137;103,504412;101,868891;115,38238;112,804424
2018-04-30;94,435754;52,278703;95,774969;104,792682;113,08947;116,611657;110,821436
2018-05-31;91,640627;83,488716;93,51104;104,012906;92,770195;118,250816;111,478404
2018-06-30;93,731246;103,127682;90,691893;105,029159;97,029135;103,303578;107,550073
2018-07-31;92,396343;101,921578;100,852002;111,477826;94,514796;122,565971;111,206132
2018-08-31;91,788113;106,029428;117,392225;110,127732;95,682377;111,445922;112,337699
2018-09-30;91,834687;102,37714;91,096453;103,330468;91,775901;96,970219;102,26876
2018-10-31;92,81838;124,106679;98,167322;111,184935;100,052367;103,778361;114,731064
2018-11-30;91,941153;112,625836;94,093418;107,108584;97,156171;102,396281;112,884187
2018-12-31;92,543591;125,361885;96,074536;106,154831;105,170612;93,353821;105,866157
2019-01-31;93,661238;126,461715;97,14173;107,014051;101,724546;104,851948;112,669584
2019-02-28;94,486221;133,195074;94,412444;106,620199;104,067952;100,924746;109,268749
2019-03-31;91,886367;115,88519;92,798106;106,905941;89,108327;103,721305;104,953935
2019-04-30;90,228662;116,53088;92,890737;107,179004;108,392989;104,595538;117,566679
2019-05-31;70,854211;128,788363;98,008616;108,24616;98,7592;103,238594;110,27229
2019-06-30;73,65579;118,700033;80,527451;93,753798;105,123847;112,217197;100,297007
2019-07-31;81,070046;103,742792;97,887055;115,49223;105,679787;102,053044;112,461728
2019-08-31;87,729315;75,048337;107,523122;100,170015;105,693443;101,819391;107,431727
2019-09-30;88,776861;94,201213;97,977899;104,331969;105,256358;99,323664;107,745986
2019-10-31;91,103232;89,004836;101,829879;109,156336;105,234278;101,084542;112,54388
2019-11-30;90,211805;94,851845;94,20784;104,018759;111,414741;95,553054;105,954317
2019-12-31;88,129927;114,527628;95,431794;106,302946;101,82583;96,983203;109,391708
2020-01-31;88,164126;101,643406;101,057391;111,8412;105,537767;98,917404;109,97087
2020-02-29;93,167407;92,852547;107,915541;111,469486;96,798953;97,427432;109,151749
2020-03-31;85,490434;110,875299;94,155459;62,519342;95,012933;84,649829;106,652712
2020-04-30;56,845394;90,561378;59,098162;39,518401;107,170524;83,267417;111,726159
2020-05-31;48,570403;96,871966;75,794195;82,577665;97,510284;58,218713;99,712481
2020-06-30;73,701332;89,07186;92,666993;100,625625;90,484087;62,865445;113,283714
2020-07-31;79,287223;103,999312;100,621814;104,489045;95,938055;90,898875;113,894875
2020-08-31;81,51536;90,226408;96,24445;107,157377;98,545874;86,031141;106,163464
2020-09-30;82,266651;69,915909;105,362953;111,315607;96,466445;97,592525;110,955322
2020-10-31;82,112307;113,746338;84,486318;99,093672;82,12965;102,912081;105,599873
2020-11-30;81,420227;139,711461;110,089383;111,918803;85,752999;99,649818;108,136899
2020-12-31;81,846211;121,381765;112,200358;112,264684;92,7751;123,497687;113,993292
2021-01-31;83,860235;116,536097;86,934011;108,637175;86,423988;106,330617;103,504705
2021-02-28;81,732749;121,99522;109,175378;110,46452;94,673349;109,197063;110,789414
2021-03-31;81,021301;119,868993;129,657552;115,252035;104,22851;115,243735;120,769889
2021-04-30;81,227584;41,560358;115,969372;106,963498;91,763053;125,249834;109,670987
2021-05-31;80,270676;105,320177;99,858334;108,246743;108,27635;104,117186;105,874085
2021-06-30;78,817654;110,284033;105,041362;112,230158;91,784708;110,103473;111,228101
2021-07-31;76,866136;108,572606;95,007852;99,366142;86,558456;93,575923;107,289835
2021-08-31;76,988924;115,022955;108,49624;109,829433;85,734953;102,543156;109,976456
2021-09-30;76,35754;23,65201;101,582197;108,39486;93,83055;102,477727;109,574421
