;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2013-06-30;0,997621;1,022407;-9,612521;-2,098701;-0,398738;-1,352102;0,949809
2013-07-31;1,028052;0,99528;1,563241;14,02123;20,340446;0,649369;1,0965
2013-08-31;1,080529;1,013264;-1,576367;1,821482;-13,997611;0,925809;0,979718
2013-09-30;1,009044;0,880207;-1,044264;-3,994252;6,247238;-6,4967;0,984035
2013-10-31;0,980338;0,959252;3,205877;3,04783;10,3704;6,581161;1,037463
2013-11-30;0,98761;1,124564;-3,352358;-3,38956;-19,024382;-2,875863;0,982467
2013-12-31;1,009345;0,619288;6,402339;1,052214;-1,822681;-1,287489;0,999734
2014-01-31;1,006869;0,336029;0,948212;4,883042;0,652765;6,252894;1,047542
2014-02-28;0,990433;0,896887;2,742186;0,792198;0,931231;0,471062;1,0012
2014-03-31;0,99908;0,989919;-2,705448;-1,880483;-2,606717;-2,363111;0,949332
2014-04-30;0,999674;1,017325;2,466434;5,657019;7,491791;1,477122;1,079466
2014-05-31;1,005629;1,019372;-2,058425;-4,733059;-7,042833;-1,761007;0,95834
2014-06-30;0,98708;1,043356;-0,758915;-5,148906;-13,287401;-5,172737;0,991036
2014-07-31;1,006948;0,76024;3,782452;2,716808;4,178782;8,563083;1,059147
2014-08-31;0,998651;2,19853;-4,258129;-1,628991;3,86422;-0,01848;0,957904
2014-09-30;1,006767;1,117888;2,84566;2,445335;6,165538;2,66748;1,015959
2014-10-31;1,013346;2,09327;-1,25778;1,651951;-7,273625;1,544653;1,032162
2014-11-30;0,987183;0,971093;-5,113813;-8,873929;1,510711;-6,342066;0,95565
2014-12-31;0,989463;0,959756;-1,504281;-0,208677;-6,17371;-1,572584;1,029678
2015-01-31;0,995299;1,174877;1,982619;3,416791;9,628067;-0,673179;0,981018
2015-02-28;1,006207;0,97561;-1,473344;-2,001012;2,010919;5,502264;0,965626
2015-03-31;1,00096;0,715148;1,189753;1,467132;-4,465313;13,995486;1,037428
2015-04-30;0,987318;1,060721;4,277863;4,470393;-8,450707;-3,45308;0,993936
2015-05-31;1,015564;1,038318;-2,259587;-5,924298;7,792557;-1,936688;0,882271
2015-06-30;1,015603;0,921318;2,219885;10,617848;1,482645;4,812406;1,053267
2015-07-31;1,006901;1,04272;1,70209;-0,346596;-3,53064;-4,827378;1,000056
2015-08-31;0,980681;0,9598;-2,349919;-4,297073;6,595806;-4,9452;0,965967
2015-09-30;0,963669;1,03717;3,134608;4,361665;-2,977823;2,068199;1,044685
2015-10-31;0,987451;1,008933;-5,821796;-2,405604;2,317183;0,882424;0,954879
2015-11-30;1,018144;1,001241;-0,133709;0,776894;3,61361;2,405133;0,976968
2015-12-31;1,002394;0,917429;0,811759;3,328028;-5,684388;0,393367;1,031072
2016-01-31;0,998165;0,96709;1,342894;-4,089404;-6,623427;-0,120388;0,950207
